archive,neuron_name,neuron_id,species,source,whole_brain,axon_dend_ratio,bp_apical,bp_axon,bp_basal,dendrite_type,diam_max_um,diam_measured,diam_med_um,diam_min_um,dynamic_range,extent_x_um,extent_y_um,extent_z_um,file,frac_len_modal_diam,frac_len_subres,len_apical_um,len_axon_um,len_basal_um,len_dend_um,len_total_um,max_extent_um,max_radial_um,modal_diam_um,n_distinct_diam,nmo_attributes,nmo_domain,points,soma_diam_um,soma_points,structure,tip_apical,tip_axon,tip_basal
Markram,TKB061213A2-CH1-CC1-H-ZK-60X-1,36902,rat,markram,False,1.800657,11,13,13,,3.86,True,0.23,0.23,6156,1415.93,1304.51,236.92,markram__TKB061213A2-CH1-CC1-H-ZK-60X-1.swc,0.703065,0.703065,1063.0293,4960.2054,1691.6342,2754.6635,7714.869,1415.93,1382.3798,0.23,17,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",3941,16.2764,3,,12,14,18
Markram,C200905B,36822,rat,markram,False,0.136719,0,1,14,,2.63,True,0.42,0.42,455,169.95,191.26,36.34,markram__C200905B.swc,0.504215,0.0,0.0,202.475,1480.9548,1480.9548,1683.4298,191.26,140.1346,0.42,7,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1061,12.0567,3,,0,2,17
Markram,C190199A-P3,339,rat,markram,False,0.104533,20,1,14,,2.5,True,0.83,0.28,2177,234.21,609.52,218.82,markram__C190199A-P3.swc,0.33404,0.0,1890.102,401.8663,1954.2819,3844.3839,4246.2503,609.52,351.3769,0.83,9,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",1468,16.364,3,,21,2,20
Markram,C060400C1,280,rat,markram,False,7.258375,0,223,28,,3.88,False,0.28,0.28,4654,1303.2,594.59,304.9,markram__C060400C1.swc,0.909705,0.0,0.0,22438.3266,3091.3706,3091.3706,25529.6972,1303.2,804.3,0.28,12,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",7158,15.182,3,,0,224,32
Markram,jy160704_A_idC,115407,rat,markram,False,0.013198,0,0,59,,4.86,True,0.74,0.22,1420,312.34,303.18,176.93,markram__jy160704_A_idC.swc,0.149352,0.00053,0.0,93.7179,7100.9479,7100.9479,7194.6658,312.34,192.0012,0.66,46,"Diameter, 3D, Angles","Dendrites, Soma, Axon",5617,25.9946,3,,0,1,69
Markram,SM091214B1-3-IDF,37080,rat,markram,False,2.146316,0,38,27,,2.43,True,0.15,0.07,4274,299.15,289.29,186.24,markram__SM091214B1-3-IDF.swc,0.688698,0.744592,0.0,3512.7863,1636.6588,1636.6588,5149.4451,299.15,253.8621,0.15,31,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",5458,13.7771,3,,0,39,31
Markram,C010600C1,246,rat,markram,False,3.736303,0,113,17,,2.22,True,0.28,0.28,1863,521.78,468.5,186.71,markram__C010600C1.swc,0.830165,0.0,0.0,6670.7346,1785.3838,1785.3838,8456.1184,521.78,329.6803,0.28,7,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",2241,8.9218,3,,0,114,20
Markram,jy180910_A_idB,172112,mouse,markram,False,0.049161,0,1,12,,4.49,True,0.29,0.07,6288,261.56,440.19,86.05,markram__jy180910_A_idB.swc,0.240549,0.382173,0.0,73.3151,1491.3316,1491.3316,1564.6467,440.19,285.4647,0.22,50,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1613,19.0565,3,,0,2,15
Markram,TKB071114A3-CH4-MC-N-DB-100X-1,36965,rat,markram,False,2.283622,0,10,8,,3.76,True,0.29,0.07,21451,254.28,1501.55,123.12,markram__TKB071114A3-CH4-MC-N-DB-100X-1.swc,0.181558,0.382193,0.0,2571.9273,1126.2492,1126.2492,3698.1765,1501.55,1210.0735,0.29,31,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1742,19.5138,3,,0,11,9
Markram,SM080625A1,37035,rat,markram,False,9.299237,0,256,29,,4.13,True,0.23,0.23,4842,1113.62,655.59,378.8,markram__SM080625A1.swc,0.843051,0.843051,0.0,27268.4951,2932.3367,2932.3367,30200.8318,1113.62,584.1021,0.23,21,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",17266,10.7972,3,,0,257,36
Markram,C010306A,36793,rat,markram,False,0.857927,0,18,13,,2.46,True,0.61,0.37,731,245.21,270.54,107.17,markram__C010306A.swc,0.434863,0.0,0.0,1457.7895,1699.2003,1699.2003,3156.9899,270.54,183.7991,0.61,12,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1425,13.3158,3,,0,19,19
Markram,TKB071114A2-CH2-CC2-N-DB-100X-1,36916,rat,markram,False,0.340052,18,14,13,,1.62,True,0.44,0.07,14673,271.3,1027.1,211.44,markram__TKB071114A2-CH2-CC2-N-DB-100X-1.swc,0.495397,0.007307,3346.153,1636.8469,1467.3666,4813.5196,6450.3664,1027.1,646.4266,0.44,18,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",4160,12.1267,3,,19,15,17
Markram,RP080520-1C-P10,37019,rat,markram,False,0.60251,20,18,7,,7.56,True,1.26,0.12,12237,453.71,1468.47,179.45,markram__RP080520-1C-P10.swc,0.254505,0.275279,3581.6415,2769.1872,1014.4406,4596.0821,7365.2694,1468.47,886.9057,0.12,38,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",3386,32.792,3,,21,19,9
Markram,C060600A2,281,rat,markram,False,8.422451,0,225,13,,3.88,False,0.28,0.28,3359,591.93,940.59,251.71,markram__C060600A2.swc,0.938599,0.0,0.0,24130.7036,2865.0453,2865.0453,26995.7488,940.59,613.2333,0.28,9,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",5380,14.294,3,,0,226,20
Markram,jy160711_A_idB,115409,rat,markram,False,0.007921,0,0,109,,6.56,True,0.74,0.22,1268,279.03,272.17,151.43,markram__jy160711_A_idB.swc,0.12264,0.003034,0.0,80.7454,10194.0957,10194.0957,10274.8411,279.03,163.1557,0.74,58,"Diameter, 3D, Angles","Dendrites, Soma, Axon",6407,29.1042,3,,0,1,116
Markram,FLUO12-RIGHT,36873,rat,markram,False,1.463881,22,24,12,,2.77,True,0.24,0.12,15161,1819.32,1435.4,328.0,markram__FLUO12-RIGHT.swc,0.554266,0.562619,3476.5331,6982.1935,1293.1115,4769.6446,11751.838,1819.32,1076.714,0.12,17,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",8361,13.5174,3,,23,25,17
Markram,C120398A-P3,302,rat,markram,False,2.36779,15,40,9,,3.33,True,0.33,0.33,4009,1109.56,1323.07,211.15,markram__C120398A-P3.swc,0.716166,0.0,1497.1934,8029.3717,1893.8897,3391.0831,11420.4548,1323.07,1183.3033,0.33,8,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",2143,18.826,3,,16,41,14
Markram,C170898A-P4,36833,rat,markram,False,0.595495,8,8,19,,2.22,True,0.55,0.28,2513,474.38,703.68,260.9,markram__C170898A-P4.swc,0.409216,0.0,1376.4722,1997.9213,1978.5894,3355.0616,5352.9829,703.68,502.7688,0.28,9,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1453,13.6413,3,,9,9,23
Markram,OG061123A1-4-IDB,37017,rat,markram,False,3.331567,0,75,14,,8.26,True,0.15,0.07,11734,604.83,821.39,209.12,markram__OG061123A1-4-IDB.swc,0.802927,0.876639,0.0,11828.3451,3550.3845,3550.3845,15378.7296,821.39,560.5814,0.15,40,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",13163,20.5906,3,,0,76,18
Markram,TKB071114A3-CH10-CC2-N-DB-100X-1,36934,rat,markram,False,0.23092,15,6,12,,5.53,True,0.44,0.07,16977,403.89,1188.38,173.8,markram__TKB071114A3-CH10-CC2-N-DB-100X-1.swc,0.173635,0.27037,3064.1963,1109.7206,1741.4512,4805.6475,5915.368,1188.38,672.0482,0.07,43,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",3346,16.4454,3,,16,7,17
Markram,C031097B-I4,260,rat,markram,False,5.450035,0,265,27,,4.43,True,0.28,0.28,3076,538.05,861.34,231.52,markram__C031097B-I4.swc,0.682103,0.15876,0.0,18053.4223,3312.5334,3312.5334,21365.9557,861.34,497.6193,0.28,14,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",5422,20.238,3,,0,266,30
Markram,FLUO6-RIGHT,36878,rat,markram,False,0.927586,32,24,27,,3.61,True,0.36,0.12,12907,915.97,1548.81,844.0,markram__FLUO6-RIGHT.swc,0.40858,0.41942,3946.8385,6590.1447,3157.7823,7104.6208,13694.7654,1548.81,885.3862,0.12,20,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",10149,15.2054,3,,33,25,33
Markram,C220197A-P1,355,rat,markram,False,3.56114,5,21,0,,4.2,True,0.3,0.3,3713,889.84,1113.76,194.28,markram__C220197A-P1.swc,0.725216,0.0,1198.5691,4268.2727,0.0,1198.5691,5466.8419,1113.76,739.8685,0.3,7,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",822,24.808,3,,6,22,0
Markram,SM091216A2-C1,37082,rat,markram,False,11.402163,0,94,9,,2.64,True,0.12,0.12,8798,1055.75,875.24,339.4,markram__SM091216A2-C1.swc,0.880662,0.887447,0.0,13206.5158,1158.2465,1158.2465,14364.7622,1055.75,928.1819,0.12,22,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",9627,16.7755,3,,0,95,15
Markram,jy170517_A_idA,115388,rat,markram,False,0.008819,0,0,54,,6.56,True,0.81,0.15,1729,209.26,259.36,128.85,markram__jy170517_A_idA.swc,0.09517,0.001536,0.0,52.4438,5946.6555,5946.6555,5999.0992,259.36,150.0943,0.74,57,"Diameter, 3D, Angles","Dendrites, Soma, Axon",5149,23.8646,3,,0,1,62
Markram,C170797A-P1,325,rat,markram,False,0.343227,9,3,9,,2.4,True,0.3,0.3,1330,195.67,399.1,83.18,markram__C170797A-P1.swc,0.616762,0.0,728.5556,573.1261,941.2618,1669.8174,2242.9435,399.1,218.6113,0.3,5,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",449,14.87,3,,10,4,15
Markram,RP080520-1C-P6,36992,rat,markram,False,2.200959,7,40,5,,7.02,True,0.12,0.12,7140,611.97,856.79,140.3,markram__RP080520-1C-P6.swc,0.549894,0.557867,1307.8487,4977.9975,953.8913,2261.74,7239.7374,856.79,525.0069,0.12,36,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",3949,33.125,3,,8,41,8
Markram,C190199A-I4,338,rat,markram,False,4.027186,1,111,9,,2.78,True,0.28,0.28,2478,425.49,693.79,231.41,markram__C190199A-I4.swc,0.871009,0.0,661.829,8470.993,1441.6232,2103.4522,10574.4451,693.79,450.9507,0.28,10,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",2062,20.818,3,,3,114,14
Markram,RP110127-L5-2-IDB,36982,rat,markram,False,4.836213,0,169,55,,2.95,True,0.15,0.07,17548,930.4,1228.35,318.74,markram__RP110127-L5-2-IDB.swc,0.818145,0.858107,0.0,19212.1553,3972.5618,3972.5618,23184.7171,1228.35,743.6932,0.15,44,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",17545,18.2048,3,,0,170,60
Markram,C190898A-P3,342,rat,markram,False,0.358625,29,13,28,,3.05,True,0.55,0.28,2573,720.5,694.88,184.95,markram__C190898A-P3.swc,0.33746,0.0,2828.366,1861.5265,2362.3627,5190.7287,7052.2552,720.5,517.4271,0.28,10,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",2271,16.422,3,,30,14,32
Markram,TKB061020A1-CH7-CC2-B-YW-60X-1,36930,rat,markram,False,0.768703,19,30,8,,4.87,True,0.24,0.12,16816,2017.91,1630.84,348.06,markram__TKB061020A1-CH7-CC2-B-YW-60X-1.swc,0.521663,0.66296,7299.313,7805.4686,2854.7661,10154.0791,17959.5477,2017.91,1236.692,0.12,21,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",9103,17.4481,3,,20,31,13
Markram,C040896A-P2,266,rat,markram,False,0.667015,63,32,21,,5.4,True,0.6,0.3,4802,848.67,1440.6,269.44,markram__C040896A-P2.swc,0.468274,0.0,7548.6149,6919.8996,2825.8204,10374.4353,17294.3349,1440.6,854.9925,0.3,9,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",2913,23.128,3,,64,33,28
Markram,TKB071123A2-CH10-CT-N-DB-100X-1,36959,rat,markram,False,0.639492,22,23,7,,5.75,True,0.22,0.07,19756,751.73,1382.91,261.62,markram__TKB071123A2-CH10-CT-N-DB-100X-1.swc,0.242645,0.385428,4001.1664,3373.4622,1274.0526,5275.219,8648.6812,1382.91,889.6507,0.22,34,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",5980,13.4975,3,,23,24,14
Markram,C170106D,36787,rat,markram,False,3.037325,0,56,18,,1.6,True,0.24,0.12,1973,236.78,215.86,166.09,markram__C170106D.swc,0.383228,0.728307,0.0,3547.5217,1167.9757,1167.9757,4715.4974,236.78,208.7356,0.12,17,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",2205,12.651,3,,0,57,24
Markram,C040600B3,265,rat,markram,False,4.523919,0,171,26,,2.49,True,0.28,0.28,2342,422.49,655.8,252.42,markram__C040600B3.swc,0.867246,0.0,0.0,17758.2621,3925.4152,3925.4152,21683.6772,655.8,402.3986,0.28,8,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",5545,15.786,3,,0,172,34
Markram,SM090918B1-3-IDB,37077,rat,markram,False,8.292624,0,281,44,,3.39,True,0.15,0.15,7793,1168.89,614.83,299.24,markram__SM090918B1-3-IDB.swc,0.886888,0.89282,0.0,23125.4657,2788.679,2788.679,25914.1447,1168.89,628.5269,0.15,35,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",12838,19.1758,3,,0,282,52
Markram,FLUO18-LOWER,36891,rat,markram,False,0.342873,21,8,11,,3.25,True,0.48,0.12,5336,359.16,640.38,294.61,markram__FLUO18-LOWER.swc,0.42308,0.235559,3744.1567,1775.6611,1434.6202,5178.7769,6954.438,640.38,535.7088,0.48,18,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",6496,14.1147,3,,22,9,17
Markram,jy160706_A_idB,115389,rat,markram,False,0.005487,0,0,70,,5.3,True,0.74,0.22,1577,273.6,347.02,196.66,markram__jy160706_A_idB.swc,0.118833,0.004629,0.0,51.8644,9452.4732,9452.4732,9504.3376,347.02,194.5299,0.66,60,"Diameter, 3D, Angles","Dendrites, Soma, Axon",6987,29.044,3,,0,1,79
Markram,TKB060224A3-CH1-CC2-O-DB-60X-2,36922,rat,markram,False,0.174469,18,11,10,,2.08,True,0.48,0.12,8761,463.64,1051.37,207.77,markram__TKB060224A3-CH1-CC2-O-DB-60X-2.swc,0.425578,0.019281,5405.8409,1433.3616,2809.731,8215.5719,9648.9336,1051.37,739.3314,0.37,17,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",4920,15.8673,3,,19,12,15
Markram,RR110125B-IDB,37090,rat,markram,False,6.893637,19,71,0,,3.09,True,0.15,0.15,8427,1154.46,1264.06,710.35,markram__RR110125B-IDB.swc,0.789665,0.853951,1723.012,11877.8199,0.0,1723.012,13600.8319,1264.06,1040.1679,0.15,35,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",7000,14.0658,3,,20,72,0
Markram,FLUO58-RIGHT,36840,rat,markram,False,0.019972,14,0,19,,2.89,True,0.48,0.24,3908,240.28,937.82,162.86,markram__FLUO58-RIGHT.swc,0.512456,0.004232,2882.3332,108.5767,2554.1219,5436.4551,5545.0317,937.82,708.9629,0.48,20,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",4327,12.5642,3,,15,1,24
Markram,SM080903A1,37042,rat,markram,False,4.192748,0,74,20,,3.19,True,0.23,0.23,1779,290.08,409.23,163.72,markram__SM080903A1.swc,0.809477,0.809477,0.0,7597.7038,1812.1059,1812.1059,9409.8097,409.23,260.9169,0.23,13,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",5025,15.2932,3,,0,75,27
Markram,C090997A-I3,295,rat,markram,False,5.1864,0,269,23,,3.88,True,0.28,0.28,1661,465.08,389.88,114.92,markram__C090997A-I3.swc,0.770011,0.0,0.0,10746.7884,2072.1095,2072.1095,12818.8979,465.08,318.4505,0.28,13,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",3645,25.6,3,,0,270,29
Markram,C010398B-P2,241,rat,markram,False,2.498975,8,21,5,,2.0,True,0.33,0.33,3308,1091.7,726.19,248.8,markram__C010398B-P2.swc,0.853595,0.0,1087.1141,5078.3328,945.0526,2032.1667,7110.4995,1091.7,1005.338,0.33,4,"No Diameter, 3D, Angles","Dendrites, No Soma, Axon",1347,12.948,3,,9,22,12
Markram,SM080903A2,106287,rat,markram,False,3.789663,0,33,17,,3.64,True,0.23,0.23,990,227.77,152.97,97.87,markram__SM080903A2.swc,0.763227,0.763227,0.0,2810.7566,741.6903,741.6903,3552.447,227.77,148.1066,0.23,13,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1941,12.7711,3,,0,34,19
Markram,C141005A,36811,rat,markram,False,0.307874,0,6,18,,5.22,True,0.57,0.23,3305,286.35,760.06,100.04,markram__C141005A.swc,0.37476,0.025511,0.0,929.0094,3017.4982,3017.4982,3946.5076,760.06,562.5673,0.57,26,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1754,17.3815,3,,0,7,26
Markram,TKB060123A1-CH4-CC1-B-HW-60X-1,36895,rat,markram,False,0.202353,8,5,9,,2.92,True,0.37,0.12,2532,241.49,303.87,138.55,markram__TKB060123A1-CH4-CC1-B-HW-60X-1.swc,0.296644,0.366567,1473.6202,546.1777,1225.5108,2699.131,3245.3087,303.87,264.0439,0.37,15,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1762,14.661,3,,8,6,15
Markram,jy160706_A_idA,115391,rat,markram,False,0.008669,0,0,88,,8.1,True,0.81,0.15,2354,282.81,353.12,186.55,markram__jy160706_A_idA.swc,0.12218,0.006702,0.0,85.2883,9838.5333,9838.5333,9923.8216,353.12,208.827,0.74,78,"Diameter, 3D, Angles","Dendrites, Soma, Axon",16575,26.1874,3,,0,1,91
Markram,TKB071119A1-CH2-CC1-N-DB-100X-1,36888,rat,markram,False,0.452512,48,25,10,,2.8,True,0.44,0.07,16111,419.95,1127.77,245.06,markram__TKB071119A1-CH2-CC1-N-DB-100X-1.swc,0.256018,0.010717,6933.1102,3676.2731,1191.0311,8124.1413,11800.4144,1127.77,604.6075,0.29,23,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",7419,15.6419,3,,49,26,14
Chiang,Cha-F-000320,11781,drosophila melanogaster,chiang,False,,0,17,0,,1.0,False,1.0,1.0,393,104.62,392.7,61.84,chiang__Cha-F-000320.swc,1.0,0.0,0.0,1130.8112,0.0,0.0,1130.8112,392.7,395.3546,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",132,,0,,0,18,0
Chiang,Cha-F-000033,11500,drosophila melanogaster,chiang,False,,0,13,0,,1.0,False,1.0,1.0,534,123.26,533.79,97.27,chiang__Cha-F-000033.swc,1.0,0.0,0.0,1474.4837,0.0,0.0,1474.4837,533.79,529.444,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",160,,0,,0,14,0
Chiang,Cha-F-000337,11797,drosophila melanogaster,chiang,False,,0,21,0,,1.0,False,1.0,1.0,416,194.26,416.24,132.03,chiang__Cha-F-000337.swc,1.0,0.0,0.0,1657.0202,0.0,0.0,1657.0202,416.24,409.201,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",176,,0,,0,22,0
Chiang,Cha-F-000360,11820,drosophila melanogaster,chiang,False,,0,79,0,,1.0,False,1.0,1.0,720,382.74,720.23,168.01,chiang__Cha-F-000360.swc,1.0,0.0,0.0,5974.2041,0.0,0.0,5974.2041,720.23,733.2557,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",678,,0,,0,80,0
Chiang,5-HT1B-M-000007,11421,drosophila melanogaster,chiang,False,,0,11,0,,1.0,False,1.0,1.0,298,114.72,271.89,298.49,chiang__5-HT1B-M-000007.swc,1.0,0.0,0.0,1086.7796,0.0,0.0,1086.7796,298.49,359.0163,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",122,,0,,0,12,0
Chiang,Cha-F-000315,11776,drosophila melanogaster,chiang,False,,0,15,0,,1.0,False,1.0,1.0,471,173.24,470.54,151.31,chiang__Cha-F-000315.swc,1.0,0.0,0.0,1532.6175,0.0,0.0,1532.6175,470.54,452.2995,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",159,,0,,0,16,0
Chiang,Cha-F-000243,11705,drosophila melanogaster,chiang,False,,0,25,0,,1.0,False,1.0,1.0,299,169.47,299.38,155.17,chiang__Cha-F-000243.swc,1.0,0.0,0.0,1677.9755,0.0,0.0,1677.9755,299.38,327.8785,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",202,,0,,0,26,0
Chiang,Cha-F-100015,11864,drosophila melanogaster,chiang,False,,0,19,0,,1.0,False,1.0,1.0,255,199.91,255.35,143.55,chiang__Cha-F-100015.swc,1.0,0.0,0.0,1492.8386,0.0,0.0,1492.8386,255.35,257.2876,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",180,,0,,0,20,0
Chiang,Cha-F-000256,11717,drosophila melanogaster,chiang,False,,0,95,0,,1.0,False,1.0,1.0,379,263.69,379.09,205.43,chiang__Cha-F-000256.swc,1.0,0.0,0.0,6528.4716,0.0,0.0,6528.4716,379.09,266.0755,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",752,,0,,0,96,0
Chiang,Cha-F-000032,11499,drosophila melanogaster,chiang,False,,0,10,0,,1.0,False,1.0,1.0,287,287.16,138.32,171.78,chiang__Cha-F-000032.swc,1.0,0.0,0.0,1169.4335,0.0,0.0,1169.4335,287.16,257.2798,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",124,,0,,0,11,0
Chiang,5-HT1B-M-400009,11445,drosophila melanogaster,chiang,False,,0,42,0,,1.0,False,1.0,1.0,210,130.01,209.61,82.41,chiang__5-HT1B-M-400009.swc,1.0,0.0,0.0,2504.2342,0.0,0.0,2504.2342,209.61,225.0499,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",336,,0,,0,43,0
Chiang,Cha-F-000352,11812,drosophila melanogaster,chiang,False,,0,12,0,,1.0,False,1.0,1.0,334,95.47,333.68,120.23,chiang__Cha-F-000352.swc,1.0,0.0,0.0,861.0596,0.0,0.0,861.0596,333.68,336.7129,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",101,,0,,0,13,0
Chiang,Cha-F-100023,11872,drosophila melanogaster,chiang,False,,0,17,0,,1.0,False,1.0,1.0,223,222.96,141.86,68.94,chiang__Cha-F-100023.swc,1.0,0.0,0.0,1317.934,0.0,0.0,1317.934,222.96,222.9381,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",159,,0,,0,18,0
Chiang,Cha-F-000216,11679,drosophila melanogaster,chiang,False,,0,58,0,,1.0,False,1.0,1.0,398,366.07,398.42,195.14,chiang__Cha-F-000216.swc,1.0,0.0,0.0,5467.1445,0.0,0.0,5467.1445,398.42,361.8244,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",610,,0,,0,59,0
Chiang,Cha-F-000305,11766,drosophila melanogaster,chiang,False,,0,132,0,,1.0,False,1.0,1.0,838,352.18,837.9,188.89,chiang__Cha-F-000305.swc,1.0,0.0,0.0,9625.2206,0.0,0.0,9625.2206,837.9,847.5095,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1090,,0,,0,133,0
Chiang,Cha-F-000046,11512,drosophila melanogaster,chiang,False,,0,8,0,,1.0,False,1.0,1.0,298,244.14,286.14,298.47,chiang__Cha-F-000046.swc,1.0,0.0,0.0,1346.288,0.0,0.0,1346.288,298.47,306.263,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",139,,0,,0,9,0
Chiang,Cha-F-000049,11515,drosophila melanogaster,chiang,False,,0,40,0,,1.0,False,1.0,1.0,270,228.39,269.65,222.8,chiang__Cha-F-000049.swc,1.0,0.0,0.0,3240.882,0.0,0.0,3240.882,269.65,310.4344,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",356,,0,,0,41,0
Chiang,Cha-F-000214,11677,drosophila melanogaster,chiang,False,,0,14,0,,1.0,False,1.0,1.0,575,244.78,575.16,109.05,chiang__Cha-F-000214.swc,1.0,0.0,0.0,1821.4109,0.0,0.0,1821.4109,575.16,572.6407,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",192,,0,,0,15,0
Chiang,Cha-F-000152,11615,drosophila melanogaster,chiang,False,,0,21,0,,1.0,False,1.0,1.0,603,164.85,603.36,100.45,chiang__Cha-F-000152.swc,1.0,0.0,0.0,2083.6469,0.0,0.0,2083.6469,603.36,604.7635,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",207,,0,,0,22,0
Chiang,5-HT1B-M-400005,11441,drosophila melanogaster,chiang,False,,0,131,0,,1.0,False,1.0,1.0,249,248.93,203.01,139.18,chiang__5-HT1B-M-400005.swc,1.0,0.0,0.0,8331.409,0.0,0.0,8331.409,248.93,248.0637,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1015,,0,,0,132,0
Chiang,Cha-F-000235,11697,drosophila melanogaster,chiang,False,,0,59,0,,1.0,False,1.0,1.0,696,371.66,696.39,291.25,chiang__Cha-F-000235.swc,1.0,0.0,0.0,4743.6405,0.0,0.0,4743.6405,696.39,618.2552,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",525,,0,,0,60,0
Chiang,Cha-F-000142,11605,drosophila melanogaster,chiang,False,,0,12,0,,1.0,False,1.0,1.0,349,182.65,348.83,90.68,chiang__Cha-F-000142.swc,1.0,0.0,0.0,1294.1824,0.0,0.0,1294.1824,348.83,290.3411,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",133,,0,,0,13,0
Chiang,Cha-F-000335,11795,drosophila melanogaster,chiang,False,,0,12,0,,1.0,False,1.0,1.0,279,109.54,278.58,104.57,chiang__Cha-F-000335.swc,1.0,0.0,0.0,1282.6469,0.0,0.0,1282.6469,278.58,253.6443,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",140,,0,,0,13,0
Chiang,5-HT1B-F-000003,11376,drosophila melanogaster,chiang,False,,0,8,0,,1.0,False,1.0,1.0,283,157.13,236.58,282.97,chiang__5-HT1B-F-000003.swc,1.0,0.0,0.0,1003.9891,0.0,0.0,1003.9891,282.97,336.5064,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",91,,0,,0,9,0
Chiang,5-HT1B-M-400008,11444,drosophila melanogaster,chiang,False,,0,107,0,,1.0,False,1.0,1.0,251,230.53,251.05,108.06,chiang__5-HT1B-M-400008.swc,1.0,0.0,0.0,6811.1467,0.0,0.0,6811.1467,251.05,222.4143,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",834,,0,,0,108,0
Chiang,Cha-F-000234,11696,drosophila melanogaster,chiang,False,,0,25,0,,1.0,False,1.0,1.0,545,172.36,544.9,170.57,chiang__Cha-F-000234.swc,1.0,0.0,0.0,1785.6179,0.0,0.0,1785.6179,544.9,552.5991,1.0,1,"No Diameter, 3D, Angles","No Dendrites, No Soma, Axon",209,,0,,0,26,0
